"","url","is_listing_deleted","brand","modele","address_particulier","address_pro","name_pro","V1","Année","Emissions de CO2","Energie","Kilométrage","Nb de portes","Prix","Puissance fiscale","Puissance réelle","Transmission","Carrosserie","Garantie mécanique","Autres informations","Nombre de places","Consommation mixte","Etat du véhicule","Contrôle technique","Couleur intérieur","Option equipement Sécurité","Option/Equipement Confort intérieur","Option/equipement extérieurs","Type de peinture carrosserie"
"1","https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230218691A1KVVORECLI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1230218689A1KVVOCIC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","https://www.paruvendu.fr/a/voiture-occasion/dacia/sandero/1230218687A1KVVODCSAN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1230218686A1KVVOCIC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","https://www.paruvendu.fr/a/voiture-occasion/nissan/micra/1230218688A1KVVONIMIC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","https://www.paruvendu.fr/a/voiture-occasion/renault/twingo/1230218684A1KVVORETWI",0,"Renault occasion","Twingo","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
","","Novembre 2018
Assurance auto : Comparez","125
g/km","Essence","10
km","4 portes avec hayon","11 821 €","4
CV","70
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1230218683A1KVVOCIC3",0,"Citroën occasion","C3","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
","","Novembre 2018
Assurance auto : Comparez","110
g/km","Essence","10
km","4 portes avec hayon","13 218 €","4
CV","82
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1230218682A1KVVOCIC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230218685A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1230218681A1KVVOCIC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1230218680A1KVVOCIC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","https://www.paruvendu.fr/a/voiture-occasion/toyota/auris/1230218679A1KVVOTOAUR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","https://www.paruvendu.fr/a/voiture-occasion/dacia/sandero/1230218677A1KVVODCSAN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230218678A1KVVOPE208",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","https://www.paruvendu.fr/a/voiture-occasion/dacia/sandero/1230218676A1KVVODCSAN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","https://www.paruvendu.fr/a/voiture-occasion/dacia/sandero/1230218675A1KVVODCSAN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230218674A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","https://www.paruvendu.fr/a/voiture-occasion/renault/twingo/1230218671A1KVVORETWI",0,"Renault occasion","Twingo","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
","","Novembre 2018
Assurance auto : Comparez","125
g/km","Essence","10
km","4 portes avec hayon","12 033 €","4
CV","70
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230218673A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230218672A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230218667A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1230218669A1KVVONIQAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","https://www.paruvendu.fr/a/voiture-occasion/kia/clarus/1230218670A1KVVOKICLA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/divers/1230218668A1KVVOVWZZZ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/polo/1230218666A1KVVOVWPOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230218665A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1230218664A1KVVONIQAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1230218663A1KVVONIQAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230218658A1KVVOPE208",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1230218662A1KVVONIQAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1230218661A1KVVONIQAS",0,"Nissan occasion","Qashqai","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
","","Avril 2018
Assurance auto : Comparez","129
g/km","Essence","10
km","4 portes avec hayon","21 886 €","6
CV","115
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1230218660A1KVVONIQAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1230218659A1KVVONIQAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","https://www.paruvendu.fr/a/voiture-occasion/dacia/sandero/1230218657A1KVVODCSAN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","https://www.paruvendu.fr/a/voiture-occasion/dacia/sandero/1230218656A1KVVODCSAN",0,"Dacia occasion","Sandero","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
","","Novembre 2018
Assurance auto : Comparez","117
g/km","Essence","10
km","4 portes avec hayon","10 917 €","4
CV","75
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","https://www.paruvendu.fr/a/voiture-occasion/dacia/sandero/1230218655A1KVVODCSAN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","https://www.paruvendu.fr/a/voiture-occasion/dacia/sandero/1230218652A1KVVODCSAN",0,"Dacia occasion","Sandero","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
","","Novembre 2018
Assurance auto : Comparez","117
g/km","Essence","10
km","4 portes avec hayon","10 578 €","4
CV","75
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","https://www.paruvendu.fr/a/voiture-occasion/dacia/sandero/1230218654A1KVVODCSAN",0,"Dacia occasion","Sandero","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
","","Novembre 2018
Assurance auto : Comparez","117
g/km","Essence","10
km","4 portes avec hayon","10 917 €","4
CV","75
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","https://www.paruvendu.fr/a/voiture-occasion/dacia/sandero/1230218653A1KVVODCSAN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","https://www.paruvendu.fr/a/voiture-occasion/dacia/sandero/1230218651A1KVVODCSAN",0,"Dacia occasion","Sandero","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
","","Novembre 2018
Assurance auto : Comparez","117
g/km","Essence","10
km","4 portes avec hayon","11 029 €","4
CV","75
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","https://www.paruvendu.fr/a/voiture-occasion/kia/sportage/1230218650A1KVVOKISPO",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","https://www.paruvendu.fr/a/voiture-occasion/audi/a3/1230218649A1KVVOAUA3",0,"Audi occasion","A3","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
","","Mai 2018
Assurance auto : Comparez",NA,"Diesel","12 020
km","4 portes avec hayon","26 401 €","5
CV","150
Ch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","https://www.paruvendu.fr/a/voiture-occasion/audi/a3/1230218648A1KVVOAUA3",0,"Audi occasion","A3","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
","","Mai 2018
Assurance auto : Comparez",NA,"Diesel","11 620
km","4 portes avec hayon","26 401 €","5
CV","150
Ch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","https://www.paruvendu.fr/a/voiture-occasion/ford/fiesta/1230218646A1KVVOFOFIE",0,"Ford occasion","Fiesta","","
D91595520 Osny
","
DIRECT OCCASION
",NA,"2015
Assurance auto : Comparez",NA,"Diesel","64 370
km","5","9 980 €","5
CV","95
Ch","Manuelle","Berline","12 mois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","https://www.paruvendu.fr/a/voiture-occasion/renault/megane/1228786504A1KVVOREMEG",0,"Renault occasion","Mégane","","
D91595520 Osny
","
DIRECT OCCASION
",NA,"2017
Assurance auto : Comparez",NA,"Diesel","11 570
km","5","21 450 €","8
CV","165
Ch",NA,"Berline","6 mois","Première main",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","https://www.paruvendu.fr/a/voiture-occasion/audi/a3/1230218647A1KVVOAUA3",0,"Audi occasion","A3","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
","","Mai 2018
Assurance auto : Comparez",NA,"Diesel","10 923
km","4 portes avec hayon","26 401 €","5
CV","150
Ch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230218645A1KVVORECLI",0,"Renault occasion","Clio","","
D91595520 Osny
","
DIRECT OCCASION
","","2014
Assurance auto : Comparez",NA,"Diesel","98 390
km",NA,"7 450 €","4
CV","90
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1230218640A1KVVOFI500",0,"Fiat occasion","500","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
",NA,"Décembre 2018
Assurance auto : Comparez","115
g/km","Essence","50
km",NA,"12 734 €","4
CV","70
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1230218639A1KVVOFI500",0,"Fiat occasion","500","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
",NA,"Décembre 2018
Assurance auto : Comparez","115
g/km","Essence","50
km",NA,"12 734 €","4
CV","70
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1230218643A1KVVOFI500",0,"Fiat occasion","500","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
",NA,"Décembre 2018
Assurance auto : Comparez","115
g/km","Essence","50
km",NA,"14 137 €","4
CV","70
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1230218642A1KVVOFI500",0,"Fiat occasion","500","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
",NA,"Décembre 2018
Assurance auto : Comparez","115
g/km","Essence","50
km",NA,"14 137 €","4
CV","70
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1230218641A1KVVOFI500",0,"Fiat occasion","500","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
",NA,"Décembre 2018
Assurance auto : Comparez","115
g/km","Essence","50
km",NA,"14 137 €","4
CV","70
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1230218638A1KVVOFI500",0,"Fiat occasion","500","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
",NA,"Décembre 2018
Assurance auto : Comparez","115
g/km","Essence","50
km",NA,"12 734 €","4
CV","70
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1230218637A1KVVOFI500",0,"Fiat occasion","500","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
",NA,"Décembre 2018
Assurance auto : Comparez","115
g/km","Essence","50
km",NA,"12 734 €","4
CV","70
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1230218636A1KVVOFI500",0,"Fiat occasion","500","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
",NA,"Décembre 2018
Assurance auto : Comparez","115
g/km","Essence","50
km",NA,"12 734 €","4
CV","70
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1230218635A1KVVOFI500",0,"Fiat occasion","500","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
",NA,"Décembre 2018
Assurance auto : Comparez","115
g/km","Essence","50
km",NA,"12 734 €","4
CV","70
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","https://www.paruvendu.fr/a/voiture-occasion/hyundai/trajet/1230218634A1KVVOHYTRA",0,"Hyundai occasion","Trajet","","
21 Avenue Georges Pompidou69003 Lyon
","
MAVOITUREENLIGNE.COM
","","Août 2018
Assurance auto : Comparez","147
g/km","Essence","50
km","4 portes avec hayon","23 596 €","7
CV","132
Ch","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","https://www.paruvendu.fr/a/voiture-occasion/opel/vectra/1229827716A1KVVOOPVEC",0,"Opel occasion","Vectra","","
90 rue Théopraste Renaudot34430 Saint-Jean-de-Védas
","
JE VENDS VOTRE AUTO ST JEAN DE VEDAS
","","Juin 2007
Assurance auto : Comparez",NA,"Diesel","111 500
km","5","4 490 €","7
CV","120
Ch",NA,"Berline",NA,NA,"5
places",NA,NA,NA,NA,NA,NA,NA,NA
"59","https://www.paruvendu.fr/a/voiture-occasion/renault/captur/1230218608A1KVVORECAP",0,"Renault occasion","Captur","","
ZA DE PRACHENET - ROUTE BLEUE07430 Saint-Cyr
","
SAINT CYR AUTOMOBILES
",NA,"Juillet 2014
Assurance auto : Comparez",NA,"Diesel","60 155
km","4 portes avec hayon","11 990 €","4
CV",NA,"Manuelle","4x4 - SUV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230218604A1KVVOPE208",0,"Peugeot occasion","208","","
ZA DE PRACHENET - ROUTE BLEUE07430 Saint-Cyr
","
SAINT CYR AUTOMOBILES
",NA,"Septembre 2018
Assurance auto : Comparez",NA,"Essence","10
km","4 portes avec hayon","13 490 €","4
CV",NA,"Manuelle","Berline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230218605A1KVVOPE208",0,"Peugeot occasion","208","","
ZA DE PRACHENET - ROUTE BLEUE07430 Saint-Cyr
","
SAINT CYR AUTOMOBILES
",NA,"Septembre 2018
Assurance auto : Comparez",NA,"Essence","10
km","4 portes avec hayon","13 690 €","4
CV",NA,"Manuelle","Berline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","https://www.paruvendu.fr/a/voiture-occasion/renault/megane-iv/1230218607A1KVVOREME4",0,"Renault occasion","Megane IV","","
ZA DE PRACHENET - ROUTE BLEUE07430 Saint-Cyr
","
SAINT CYR AUTOMOBILES
",NA,"Septembre 2017
Assurance auto : Comparez",NA,"Diesel","26 011
km","4 portes avec hayon","14 990 €","5
CV",NA,"Manuelle","Berline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","https://www.paruvendu.fr/a/voiture-occasion/renault/megane-iv/1230218606A1KVVOREME4",0,"Renault occasion","Megane IV","","
ZA DE PRACHENET - ROUTE BLEUE07430 Saint-Cyr
","
SAINT CYR AUTOMOBILES
",NA,"Septembre 2017
Assurance auto : Comparez",NA,"Diesel","21 458
km","4 portes avec hayon","14 990 €","5
CV",NA,"Manuelle","Berline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-glc/1230218597A1KVVOMEGLC",0,"Mercedes occasion","Classe GLC","","
20 Avenue du Neuhof67100 Strasbourg
","
STALLION MOTORS
",NA,"Novembre 2016
Assurance auto : Comparez","143
g/km","Diesel","11 742
km","4 portes avec hayon","46 475 €","9
CV",NA,"Automatique","4x4 - SUV","24 mois",NA,"5
places","5.4
litres / 100 km",NA,NA,NA,NA,NA,NA,NA
"65","https://www.paruvendu.fr/a/voiture-occasion/suzuki/grand-vitara/1230218581A1KVVOSUVIG",0,"Suzuki occasion","Grand Vitara","","
ZA LE FROMENTAL43200 Yssingeaux
","
AUTO LISTING
",NA,"Juillet 2007
Assurance auto : Comparez","205
g/km","Diesel","100 000
km","4 portes avec hayon","9 500 €","9
CV",NA,"Manuelle","4x4 - SUV","3 mois",NA,"5
places","7.7
litres / 100 km",NA,NA,NA,NA,NA,NA,NA
"66","https://www.paruvendu.fr/a/voiture-occasion/lancia/delta/1230218287A1KVVOLCDEL",0,"Lancia occasion","Delta","



Annonce
de Kenny T                                                                 - Creil (60100)                    
membre de ParuVendu.fr depuis 5 ans
","","",NA,"Avril 2010
Assurance auto : Comparez","125
g/km","Diesel","153 600
km","4 portes avec hayon","5 000 €","6
CV","120
Ch","Manuelle","Berline",NA,"Véhicule non fumeur","5
places","4.8
litres / 100 km","Bon",NA,NA,NA,NA,NA,NA
"67","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-e/1230218571A1KVVOMEE",0,"Mercedes occasion","Classe E","","
20 Avenue du Neuhof67100 Strasbourg
","
STALLION MOTORS
",NA,"Juin 2017
Assurance auto : Comparez","151
g/km","Essence","15 000
km","2 portes","42 540 €","10
CV",NA,"Automatique","Coupé","24 mois",NA,"4
places","6.6
litres / 100 km",NA,NA,NA,NA,NA,NA,NA
"68","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1230193076A1KVVOPE2M8",0,"Peugeot occasion","2008","



Annonce
de Sylva K                                                                 - Beauvais (60000)                    
membre de ParuVendu.fr depuis 4 jours
","","",NA,"Juin 2014
Assurance auto : Comparez","103
g/km","Diesel","50 150
km","4 portes avec hayon","11 500 €","5
CV","92
Ch","Manuelle","4x4 - SUV",NA,"Véhicule non fumeur,Sous garantie (autre que constructeur),Pneus hiver,Barres de toit,Attelage","5
places","4.0
litres / 100 km","Irréprochable",NA,NA,NA,NA,NA,NA
"69","https://www.paruvendu.fr/a/voiture-occasion/renault/twingo-iii/1230218425A1KVVORETW3",0,"Renault occasion","Twingo III","","
16 AVENUE ROCKFELLER69008 Lyon
","
AGENCE AUTOMOBILIERE LYON
",NA,"Décembre 2017
Assurance auto : Comparez","112
g/km","Essence","4 600
km","4 portes avec hayon","9 990 €","4
CV","70
Ch","Manuelle","Berline",NA,"Première main","4
places",NA,NA,NA,NA,NA,NA,NA,NA
"70","https://www.paruvendu.fr/a/voiture-occasion/ford/focus/1229855766A1KVVOFOFOC",0,"Ford occasion","Focus","","
1652 D 36813170 Les Pennes-Mirabeau
","
VAN AUTO
",NA,"Novembre 2004
Assurance auto : Comparez","127
g/km",NA,"184 120
km","2 portes avec hayon","2 790 €","6
CV","110
Ch","Manuelle","Berline",NA,NA,"5
places",NA,NA,NA,NA,NA,NA,NA,NA
"71","https://www.paruvendu.fr/a/voiture-occasion/renault/modus/1229912101A1KVVOREMOD",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-c/1230112457A1KVVOMEC",0,"Mercedes occasion","Classe C","



Annonce
de Elie F                                                                 - La Tour De Salvagny (69890)                    
membre de ParuVendu.fr depuis 7 jours
","","",NA,"Juin 2009
Assurance auto : Comparez","153
g/km","Diesel","78 000
km","4 portes","14 750 €","10
CV","170
Ch","Automatique","Berline",NA,"Véhicule non fumeur,Stationne dans un garage,Pneus hiver","5
places","5.8
litres / 100 km","Irréprochable","A jour < 6 mois","Gris clair","ABS,Contrôle de stabilité (ESP),Régulateur de vitesse,Antipatinage (ASR)","Direction assistée,Radio/CD,Fermeture centralisée,Banquette AR 1/3 - 2/3,Vitres électriques","Peinture métallisée,Roues alliage léger,Rétroviseurs électriques,Filtres à particules (FAP),Allumage automatique des feux","Métallisée"
"73","https://www.paruvendu.fr/a/voiture-occasion/renault/clio-iii/1230218109A1KVVORECL3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","https://www.paruvendu.fr/a/voiture-occasion/renault/r25/1230005463A1KVVORER25",0,"Renault occasion","R25","



Annonce
de NICOLE N                                                                 - Bonnac (15500)                    
membre de ParuVendu.fr depuis 11 jours
","","","","Juin 1991
Assurance auto : Comparez",NA,"Diesel","336 635
km","4 portes avec hayon","900 €","6
CV","85
Ch","Manuelle","Berline",NA,NA,"5
places",NA,"Prévoir entretien",NA,NA,NA,NA,NA,NA
"75","https://www.paruvendu.fr/a/voiture-occasion/skoda/fabia/1229739613A1KVVOSKFAB",0,"Skoda occasion","Fabia","



Annonce
de Michaëla q                                                                 - Aytre (17440)                    
membre de ParuVendu.fr depuis 5 mois
","","",NA,"Novembre 2011
Assurance auto : Comparez","88
g/km","Diesel","95 050
km","4 portes avec hayon","5 100 €","4
CV","75
Ch","Manuelle","Berline",NA,"Véhicule non fumeur","5
places","3.4
litres / 100 km","Bon",NA,NA,NA,NA,NA,NA
"76","https://www.paruvendu.fr/a/voiture-occasion/opel/mokka/1230218396A1KVVOOPMOK",0,"Opel occasion","Mokka","","
ZA LE FROMENTAL43200 Yssingeaux
","
AUTO LISTING
",NA,"Mars 2014
Assurance auto : Comparez","129
g/km","Diesel","112 000
km","4 portes avec hayon","12 900 €","7
CV",NA,"Manuelle","4x4 - SUV","3 mois",NA,"5
places","4.9
litres / 100 km",NA,NA,NA,NA,NA,NA,NA
