"","url","is_listing_deleted","brand","modele","address_particulier","address_pro","name_pro","V1","Année","Carrosserie","Energie","Kilométrage","Prix","Garantie mécanique","Nb de portes","Transmission","Consommation mixte","Emissions de CO2","Nombre de places","Puissance fiscale","Autres informations","Etat du véhicule","Puissance réelle","Contrôle technique","Couleur intérieur","Option equipement Sécurité","Option/Equipement Confort intérieur","Option/equipement extérieurs","Type de peinture carrosserie"
"494","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-a/1230194656A1KVVOMEA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-gla/1230194658A1KVVOMEGLA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","https://www.paruvendu.fr/a/voiture-occasion/land-rover/range-sport/1230194650A1KVVOLRRSP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308-sw/1230194653A1KVVOPE8SW",0,"Peugeot occasion","308","","
45 Avenue Paul Santy69008 Lyon
","
TRANSAK AUTO 
","","Mars 2014
Assurance auto : Comparez","Berline","Diesel","98 000
km","12 990 €",NA,"4 portes avec hayon","Manuelle","3.70
litres / 100 km","95.00
g/km","5
places","5
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","https://www.paruvendu.fr/a/voiture-occasion/mazda/mazda3/1230194654A1KVVOMA3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","https://www.paruvendu.fr/a/voiture-occasion/land-rover/defender/1230194652A1KVVOLRDEF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","https://www.paruvendu.fr/a/voiture-occasion/audi/a3/1230194651A1KVVOAUA3",0,"Audi occasion","A3","","
45 Avenue Paul Santy69008 Lyon
","
TRANSAK AUTO 
","","Juin 2016
Assurance auto : Comparez","Berline","Diesel","45 500
km","27 980 €",NA,"4 portes avec hayon","Manuelle","4.3
litres / 100 km","109
g/km","5
places","7
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","https://www.paruvendu.fr/a/voiture-occasion/kia/rio/1230194646A1KVVOKIRIO",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","https://www.paruvendu.fr/a/voiture-occasion/kia/sportage/1230194648A1KVVOKISPO",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","https://www.paruvendu.fr/a/voiture-occasion/kia/sportage/1230194647A1KVVOKISPO",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","https://www.paruvendu.fr/a/voiture-occasion/mercedes/divers/1230194649A1KVVOMEZZZ",0,"Mercedes occasion"," Classe CLA 200 CDI Fascination 7-G DCT A, Diesel, 2015, 24990 &euro;","","
45 Avenue Paul Santy69008 Lyon
","
TRANSAK AUTO 
","","Septembre 2015
Assurance auto : Comparez","Berline","Diesel","103 000
km","24 990 €",NA,"4 portes","Automatique","4.2
litres / 100 km","110
g/km","5
places","7
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","https://www.paruvendu.fr/a/voiture-occasion/jaguar/xk/1230194645A1KVVOJAXK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","https://www.paruvendu.fr/a/voiture-occasion/ford/fiesta/1230194643A1KVVOFOFIE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","https://www.paruvendu.fr/a/voiture-occasion/hyundai/i20/1230194644A1KVVOHYI20",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","https://www.paruvendu.fr/a/voiture-occasion/ford/c-max/1230194642A1KVVOFOCMA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","https://www.paruvendu.fr/a/voiture-occasion/renault/megane-iv/1229061285A1KVVOREME4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1230194639A1KVVOCIC4P",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1227793544A1KVVOFI500",0,"Fiat occasion","500","","
45 Avenue Paul Santy69008 Lyon
","
TRANSAK AUTO 
","","Mars 2013
Assurance auto : Comparez","Berline","Diesel","65 000
km","7 290 €",NA,"2 portes avec hayon","Manuelle","3.6
litres / 100 km","95
g/km","4
places","5
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","https://www.paruvendu.fr/a/voiture-occasion/citroen/ds3/1230194640A1KVVOCIDS3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","https://www.paruvendu.fr/a/voiture-occasion/citroen/ds4/1230194641A1KVVOCIDS4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1230194638A1KVVOCIC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-5/1230194635A1KVVOBMS5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","https://www.paruvendu.fr/a/voiture-occasion/bmw/x3/1230194636A1KVVOBMX3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","https://www.paruvendu.fr/a/voiture-occasion/bmw/x6/1230194637A1KVVOBMX6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1230194632A1KVVOBMS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1230194633A1KVVOBMS3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1230194634A1KVVOBMS3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1230194631A1KVVOBMS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1230194630A1KVVOBMS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","https://www.paruvendu.fr/a/voiture-occasion/audi/q7/1230194629A1KVVOAUQ7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","https://www.paruvendu.fr/a/voiture-occasion/audi/a4/1230194628A1KVVOAUA4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","https://www.paruvendu.fr/a/voiture-occasion/renault/scenic-ii/1230194219A1KVVORESC2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/caddy/1228458002A1KVVOVWCAD",0,"Volkswagen occasion","Caddy","","
22 bld jules ferry75011 Paris
","
uvi
","","Avril 2008
Assurance auto : Comparez","Véhicule de société","Diesel","141 000
km","4 500 €",NA,"4 portes","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","https://www.paruvendu.fr/a/voiture-occasion/peugeot/5008/1230188677A1KVVOPE5M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-cactus/1227853911A1KVVOCI4C",0,"Citroën occasion","C4 cactus","","
ZI du grand moulin85250 Saint-Fulgent
","
GARAGE DAVID
",NA,"Mai 2017
Assurance auto : Comparez","Break","Essence","8 290
km","13 980 €","12 mois","4 portes avec hayon","Manuelle",NA,NA,"5
places","4
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1226912890A1KVVOPE208",0,"Peugeot occasion","208","","
121 A Route de Strasbourg67500 Haguenau
","
PAUL KROELY AP HAGUENAU
",NA,"Septembre 2017
Assurance auto : Comparez","Berline","Diesel","23 050
km","13 990 €","PREMIUM 12 mois","4 portes avec hayon","Manuelle",NA,"90
g/km","5
places","4
CV",NA,NA,"75
Ch",NA,NA,NA,NA,NA,NA
"530","https://www.paruvendu.fr/a/voiture-occasion/opel/astra/1223457983A1KVVOOPAST",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/tiguan/1229499144A1KVVOVWTIG",0,"Volkswagen occasion","Tiguan","","
ZI du grand moulin85250 Saint-Fulgent
","
GARAGE DAVID
",NA,"Avril 2016
Assurance auto : Comparez","Break","Essence","20 454
km","27 980 €","12 mois","4 portes avec hayon","Manuelle",NA,NA,"5
places","8
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","https://www.paruvendu.fr/a/voiture-occasion/mini/countryman/1230194138A1KVVOMCMIN",0,"Mini occasion","Countryman","



Annonce
de Gael w                                                                 - Montpellier (34000)                    
membre de ParuVendu.fr depuis 10 ans
","","",NA,"Janvier 2014
Assurance auto : Comparez","Break","Diesel","61 800
km","12 900 €",NA,"4 portes avec hayon","Manuelle","4.2
litres / 100 km","111
g/km","5
places","6
CV","Véhicule non fumeur,Stationne dans un garage,Pneus hiver,Barres de toit","Irréprochable","112
Ch",NA,NA,NA,NA,NA,NA
"533","https://www.paruvendu.fr/a/voiture-occasion/porsche/911/1230194302A1KVVOPO911",0,"Porsche occasion","911","","
21 RUE THALES33700 Mérignac
","
BVM MOTORS
","","Juillet 2018
Assurance auto : Comparez","Coupé","Essence","4 900
km","207 490 €",NA,"2 portes","Manuelle","13.3
litres / 100 km","308
g/km","2
places","42
CV","Première main",NA,"501
Ch",NA,NA,NA,NA,NA,NA
"534","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-e/1229853033A1KVVOMEE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","https://www.paruvendu.fr/a/voiture-occasion/bmw/x3/1229676820A1KVVOBMX3",0,"BMW occasion","X3","","
29 Avenue Jean Guiton17000 La Rochelle
","
EWIGO LA ROCHELLE
",NA,"Décembre 2016
Assurance auto : Comparez","4x4 - SUV","Diesel","25 000
km","44 990 €","12 mois","4 portes avec hayon","Automatique","5.9
litres / 100 km","156
g/km","5
places","16
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","https://www.paruvendu.fr/a/voiture-occasion/audi/a6/1230194192A1KVVOAUA6",0,"Audi occasion","A6","","
99 ROUTE DE ROUFFACH68000 Colmar
","
L'AGENCE AUTOMOBILIERE DE COLMAR
","","Février 2004
Assurance auto : Comparez","Berline","Diesel","267 500
km","2 999 €",NA,"4 portes","Automatique",NA,"234
g/km","5
places","12
CV",NA,NA,"180
Ch",NA,NA,NA,NA,NA,NA
"537","https://www.paruvendu.fr/a/voiture-occasion/ford/fiesta/1230194195A1KVVOFOFIE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1230194194A1KVVOFI500",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","https://www.paruvendu.fr/a/voiture-occasion/renault/clio-iii-estate/1230194188A1KVVOREC3E",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","https://www.paruvendu.fr/a/voiture-occasion/mini/cooper/1230194190A1KVVOMCCOO",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-4/1230194187A1KVVOBMS4",0,"BMW occasion","Série 4","","
99 ROUTE DE ROUFFACH68000 Colmar
","
L'AGENCE AUTOMOBILIERE DE COLMAR
",NA,"Août 2013
Assurance auto : Comparez","Coupé","Diesel","99 999
km","22 890 €","3 mois","2 portes","Automatique",NA,"124
g/km","4
places","10
CV",NA,NA,"184
Ch",NA,NA,NA,NA,NA,NA
"542","https://www.paruvendu.fr/a/voiture-occasion/land-rover/defender/1230194191A1KVVOLRDEF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","https://www.paruvendu.fr/a/voiture-occasion/volvo/xc60/1230194189A1KVVOVOXC6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","https://www.paruvendu.fr/a/voiture-occasion/land-rover/range-rover/1230194186A1KVVOLRRAN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-c/1230194185A1KVVOMEC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","https://www.paruvendu.fr/a/voiture-occasion/ford/fiesta/1230194156A1KVVOFOFIE",0,"Ford occasion","Fiesta","","
864 avenue de Lattre de Tassigny71000 Mâcon
","
EWIGO MACON
",NA,"Septembre 2014
Assurance auto : Comparez","Berline","Diesel","49 875
km","8 490 €","6 mois","4 portes avec hayon","Manuelle","3.7
litres / 100 km","98
g/km","5
places","4
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","https://www.paruvendu.fr/a/voiture-occasion/nissan/micra/1229486755A1KVVONIMIC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1230194126A1KVVOFI500",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","https://www.paruvendu.fr/a/voiture-occasion/peugeot/4008/1230161360A1KVVOPE400",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1230194115A1KVVOFI500",0,"Fiat occasion","500","","
25 Boulevard Cote Blatin63000 Clermont-Ferrand
","
EWIGO CLERMONT FERRAND
",NA,"Février 2017
Assurance auto : Comparez","Berline","Essence","19 000
km","9 990 €","6 mois","2 portes avec hayon","Manuelle","4.9
litres / 100 km","115
g/km","4
places","4
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/polo/1230194099A1KVVOVWPOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1229746834A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1229826867A1KVVOFI500",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","https://www.paruvendu.fr/a/voiture-occasion/audi/a1/1229910653A1KVVOAUA1",0,"Audi occasion","A1","","
18 rue Papon06200 Nice
","
AGENCE AUTOMOBILIERE NICE EST
","","Mars 2016
Assurance auto : Comparez","Berline","Essence","45 000
km","19 990 €",NA,"4 portes avec hayon","Automatique",NA,"113
g/km","4
places","6
CV",NA,NA,"125
Ch",NA,NA,NA,NA,NA,NA
"555","https://www.paruvendu.fr/a/voiture-occasion/dacia/logan/1230172280A1KVVODCLOG",0,"Dacia occasion","Logan","



Annonce
de Alain G                                                                 - La Tremblade (17390)                    
membre de ParuVendu.fr depuis 29 jours
","","",NA,"Novembre 2010
Assurance auto : Comparez","Break","Diesel","95 000
km","4 500 €",NA,"4 portes avec hayon","Manuelle","5.3
litres / 100 km","140
g/km","5
places","5
CV","Barres de toit,Attelage","Bon","70
Ch",NA,NA,NA,NA,NA,NA
"556","https://www.paruvendu.fr/a/voiture-occasion/opel/mokka/1229594621A1KVVOOPMOK",0,"Opel occasion","Mokka","","
864 avenue de Lattre de Tassigny71000 Mâcon
","
EWIGO MACON
",NA,"Mai 2014
Assurance auto : Comparez","4x4 - SUV","Diesel","51 600
km","13 990 €","6 mois","4 portes avec hayon","Manuelle","4.9
litres / 100 km","129
g/km","5
places","7
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","https://www.paruvendu.fr/a/voiture-occasion/renault/kadjar/1230193695A1KVVOREKAD",0,"Renault occasion","Kadjar","



Annonce
de Gaylor H                                                                 - Dieulouard (54380)                    
membre de ParuVendu.fr depuis 1 mois
","","",NA,"Janvier 2017
Assurance auto : Comparez","Berline","Diesel","52 500
km","17 900 €",NA,"4 portes avec hayon","Manuelle","4.5
litres / 100 km","117
g/km","5
places","7
CV","Première main,Véhicule non fumeur,Stationne dans un garage,Sous garantie constructeur,Barres de toit","Bon","130
Ch",NA,NA,NA,NA,NA,NA
"558","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/tiguan/1229832923A1KVVOVWTIG",0,"Volkswagen occasion","Tiguan","



Annonce
de DemoiselleM
- Montreuil (93100)                    
membre de ParuVendu.fr depuis 4 ans
","","",NA,"Novembre 2014
Assurance auto : Comparez","4x4 - SUV","Diesel","118 000
km","15 000 €",NA,"4 portes avec hayon","Manuelle","5.3
litres / 100 km","138
g/km","5
places","8
CV","Première main,Véhicule non fumeur,Stationne dans un garage,Attelage","Irréprochable","140
Ch",NA,NA,NA,NA,NA,NA
"559","https://www.paruvendu.fr/a/voiture-occasion/chrysler/grand-voyager/1230184223A1KVVOCHGDV",0,"Chrysler occasion","Grand Voyager","



Annonce
de CEDRIC V                                                                 - Annecy (74000)                    
membre de ParuVendu.fr depuis 29 jours
","","",NA,"Juin 2008
Assurance auto : Comparez","Monospace","Diesel","188 000
km","9 000 €",NA,"4 portes avec hayon","Automatique","9.3
litres / 100 km","247
g/km","7
places","11
CV","Véhicule non fumeur,Pneus hiver","Bon","163
Ch",NA,NA,NA,NA,NA,NA
"560","https://www.paruvendu.fr/a/voiture-occasion/nissan/juke/1230194029A1KVVONIJUK",0,"Nissan occasion","Juke","","
2 Rue Tête d'Or69006 Lyon
","
LEPISTON.FR - LPF
",NA,"Mai 2014
Assurance auto : Comparez","4x4 - SUV","Diesel","79 000
km","9 750 €","6 mois","4 portes avec hayon","Manuelle","4.0
litres / 100 km","104
g/km","5
places","5
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","https://www.paruvendu.fr/a/voiture-occasion/audi/q3/1230025207A1KVVOAUQ3",0,"Audi occasion","Q3","



Annonce
de  F                                                                                    
membre de ParuVendu.fr depuis 1 mois
","","","","Novembre 2015
Assurance auto : Comparez","4x4 - SUV","Diesel","30 000
km","25 500 €",NA,"4 portes avec hayon","Manuelle","5.7
litres / 100 km","149
g/km","5
places","8
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-4/1230194020A1KVVOBMS4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","https://www.paruvendu.fr/a/voiture-occasion/citroen/c5/1230194019A1KVVOCIC5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","https://www.paruvendu.fr/a/voiture-occasion/renault/laguna/1228860994A1KVVORELAG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","https://www.paruvendu.fr/a/voiture-occasion/opel/astra/1228910835A1KVVOOPAST",0,"Opel occasion","Astra","","
17 avenue René Coty76190 Sainte-Marie-des-Champs
","
JE VENDS VOTRE AUTO.COM
","","Janvier 2006
Assurance auto : Comparez","Coupé","Diesel","154 632
km","5 490 €",NA,"2 portes avec hayon",NA,NA,NA,"5
places","9
CV",NA,NA,"149
Ch",NA,NA,NA,NA,NA,NA
"566","https://www.paruvendu.fr/a/voiture-occasion/jeep/cherokee/1228935462A1KVVOJECHE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","https://www.paruvendu.fr/a/voiture-occasion/hyundai/i20/1228957345A1KVVOHYI20",0,"Hyundai occasion","i20","","
17 avenue René Coty76190 Sainte-Marie-des-Champs
","
JE VENDS VOTRE AUTO.COM
","","Avril 2014
Assurance auto : Comparez","Berline","Essence","58 172
km","8 990 €",NA,"5",NA,NA,NA,"5
places","5
CV",NA,NA,"86
Ch",NA,NA,NA,NA,NA,NA
"568","https://www.paruvendu.fr/a/voiture-occasion/honda/civic/1228910836A1KVVOHOCIV",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308-cc/1229062991A1KVVOPE8CC",0,"Peugeot occasion","308 CC","","
17 avenue René Coty76190 Sainte-Marie-des-Champs
","
JE VENDS VOTRE AUTO.COM
","","Août 2011
Assurance auto : Comparez","Coupé","Diesel","160 073
km","10 990 €",NA,"2 portes avec hayon",NA,NA,NA,"4
places","9
CV",NA,NA,"163
Ch",NA,NA,NA,NA,NA,NA
"570","https://www.paruvendu.fr/a/voiture-occasion/renault/captur/1228761239A1KVVORECAP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4/1228457542A1KVVOCIC4",0,"Citroën occasion","C4","","
17 avenue René Coty76190 Sainte-Marie-des-Champs
","
JE VENDS VOTRE AUTO.COM
","","Avril 2012
Assurance auto : Comparez","Berline","Diesel","138 949
km","8 490 €",NA,"5",NA,NA,NA,"5
places","5
CV",NA,NA,"111
Ch",NA,NA,NA,NA,NA,NA
"572","https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1228561584A1KVVORECLI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1228316481A1KVVOBMS3",0,"BMW occasion","Série 3","","
17 avenue René Coty76190 Sainte-Marie-des-Champs
","
JE VENDS VOTRE AUTO.COM
",NA,"Mai 2008
Assurance auto : Comparez","Berline","Diesel","163 427
km","7 990 €",NA,"4 portes avec hayon","Manuelle",NA,NA,"5
places","9
CV",NA,NA,"177
Ch",NA,NA,NA,NA,NA,NA
"574","https://www.paruvendu.fr/a/voiture-occasion/porsche/boxster/1228039601A1KVVOPOBOX",0,"Porsche occasion","Boxster","","
17 avenue René Coty76190 Sainte-Marie-des-Champs
","
JE VENDS VOTRE AUTO.COM
",NA,"Juillet 1999
Assurance auto : Comparez","Coupé","Essence","116 500
km","14 990 €",NA,"2 portes avec hayon","Manuelle",NA,NA,"2
places","14
CV",NA,NA,"204
Ch",NA,NA,NA,NA,NA,NA
"575","https://www.paruvendu.fr/a/voiture-occasion/porsche/boxster/1227704013A1KVVOPOBOX",0,"Porsche occasion","Boxster","","
17 avenue René Coty76190 Sainte-Marie-des-Champs
","
JE VENDS VOTRE AUTO.COM
","","Avril 2005
Assurance auto : Comparez","Coupé","Essence","120 700
km","21 490 €",NA,"2 portes avec hayon",NA,NA,NA,"2
places","16
CV",NA,NA,"239
Ch",NA,NA,NA,NA,NA,NA
